timestamp,component_id,load_current_A,switching_frequency_Hz,junction_temp_C,case_temp_C,voltage_V,thermal_resistance_KW,ambient_temp_C,operating_hours,health_status,failure_occurred
2024-01-17 08:00:00,IGBT_006,50.22733263116597,9727.215924853075,83.23125561246201,40.33623481247825,595.6396115758017,0.5042426347458623,15.013523775722835,392,1.0,0.0
2024-01-18 15:00:00,IGBT_006,52.53212248473673,10788.229001077816,90.96592939701802,44.34581152321021,584.593328688087,0.5203927298133864,15.496809344152394,423,1.0,0.0
2024-02-01 10:00:00,IGBT_003,53.20935388714513,9439.444558004816,106.53548732069123,59.71787914266696,614.0741291796493,0.5245466126010354,29.060090141322966,754,1.0,0.0
2024-01-03 13:00:00,IGBT_006,53.25724025435554,9374.584146757797,102.69005404858294,59.35319574089459,607.0410854296645,0.4855102227723358,31.632937722572432,61,1.0,0.0
2024-02-04 00:00:00,IGBT_002,49.642082641987514,9811.441063153276,81.83949173287911,40.877474797240154,588.3248087992315,0.4860543263906037,18.36459694858755,816,1.0,0.0
2024-02-12 19:00:00,IGBT_008,45.12848085600361,10614.61421721415,85.24213959100918,44.72777474607777,589.541960385926,0.5173763681986144,16.988803904719976,1027,1.0,0.0
2024-01-01 11:00:00,IGBT_006,47.977751587654446,9661.869244693295,94.21805914170774,53.536395113899765,590.5473292052671,0.4983757598049773,26.304034099244014,11,1.0,0.0
2024-02-08 01:00:00,IGBT_008,49.524688330427466,10319.35354424421,89.38611018641348,46.442883633959326,615.9084603986131,0.5075648371531876,17.039956159627394,913,1.0,0.0
2024-01-25 22:00:00,IGBT_006,52.514423425593854,9273.639548733796,105.11941471114491,60.103835243164816,596.5646177457044,0.511277631059092,32.35405987293341,598,1.0,0.0
2024-01-14 05:00:00,IGBT_009,49.44251810914598,10435.014820949653,145.85293200009647,61.71455235914706,586.2454384772433,0.9945576960034768,33.33313919082516,317,0.39555084745762714,0.0
2024-02-15 21:00:00,IGBT_008,44.140192337753554,9487.377410195557,89.84604974536397,51.10559297447469,581.1336605360897,0.5117787490760418,24.094739973631494,1101,1.0,0.0
2024-01-17 12:00:00,IGBT_006,45.70448009904846,9933.92455493257,81.61513766549393,46.06079697371622,605.3905032876206,0.45297552117303364,15.000099380590722,396,1.0,0.0
2024-01-17 08:00:00,IGBT_008,50.66144817431266,10297.904862703086,92.18624287658422,46.49159100437099,597.8065916561673,0.5295470046510478,15.363716497019821,392,1.0,0.0
2024-01-15 12:00:00,IGBT_007,49.91870574754954,9527.945308827893,87.57580120901304,46.14140017596422,570.8671341132678,0.4908940016558146,17.667175411132956,348,1.0,0.0
2024-01-30 01:00:00,IGBT_005,45.762963462230765,10221.688522158778,106.12081512457512,66.77298965057965,613.002796113465,0.4989191636543958,34.6928751739539,697,1.0,0.0
2024-01-11 05:00:00,IGBT_001,49.243820172538854,10103.095491014663,87.73522411328526,46.29530678497849,597.6271881890967,0.4935155036200342,22.280142642418348,245,1.0,0.0
2024-02-02 20:00:00,IGBT_006,46.17208103631563,10582.017198624153,88.70930984961613,51.98064487089137,595.6780609650469,0.46002756949492124,25.56441381195698,788,1.0,0.0
2024-02-08 11:00:00,IGBT_003,55.74381198189273,9102.335457631467,92.64827695041649,46.43358619027284,600.5388522083363,0.49844328100352236,15.004458676821192,923,1.0,0.0
2024-01-01 14:00:00,IGBT_009,62.05163132612804,10309.287642070705,119.05516193692468,65.12509608369871,584.5454813199085,0.5216342894044576,28.64160575252822,14,0.9733050847457627,0.0
2024-01-19 04:00:00,IGBT_010,49.52781908342083,10220.051862096543,140.8014463361792,49.037292691473766,595.7505979720466,1.0858149374639399,20.67573958796164,436,0.29297297297297287,0.0
2024-01-04 21:00:00,IGBT_003,50.19273366944584,10374.651151647993,105.76024538117942,61.96405087436463,609.7546551004319,0.5112570213219342,33.9610090927296,93,1.0,0.0
2024-01-14 13:00:00,IGBT_003,57.98711681413121,10974.239705048672,98.94546244058736,47.958363079216035,582.4002210826034,0.5205159883989662,18.25266478000723,325,1.0,0.0
2024-01-24 04:00:00,IGBT_004,48.55039423487492,10292.995884489392,99.91476230690441,58.06805843681265,581.1213776277765,0.5034578336957538,25.1132081277951,556,1.0,0.0
2024-01-21 11:00:00,IGBT_002,48.87688538204261,10167.447220876145,104.23245751649135,65.12806650525889,607.2143590734408,0.46841268601273994,32.457284910857275,491,1.0,0.0
2024-01-06 19:00:00,IGBT_010,56.754362740142355,9664.974573919935,121.79758357674903,56.09701215294402,592.7989699116322,0.6930694537710026,24.943395029248823,139,0.7745945945945946,0.0
2024-01-30 10:00:00,IGBT_004,46.32524061582311,10594.03093812553,105.42923443350043,65.33804766045084,598.8378273674862,0.5006273683219942,34.90398926887573,706,1.0,0.0
2024-02-06 07:00:00,IGBT_004,51.826981041180964,9150.285240196241,92.16598996772359,48.66991180631687,602.4822550741034,0.5005834885353619,20.778093002598748,871,1.0,0.0
2024-01-31 23:00:00,IGBT_001,36.07997885598989,10057.43452176944,78.2932192723813,45.935682666695804,594.510806401947,0.5041889386459284,16.936556322077955,743,1.0,0.0
2024-01-21 16:00:00,IGBT_005,45.20927822868907,9248.19019624687,89.21992757945587,52.31721200438773,609.8458953937987,0.4788697941625579,20.054630195138643,496,1.0,0.0
2024-01-06 11:00:00,IGBT_001,56.15889188358055,10521.3825879222,110.08866638877063,62.54704448088269,585.7483680393774,0.5017070723777561,34.6733997216223,131,1.0,0.0
2024-02-06 04:00:00,IGBT_006,48.81707957998075,9935.195027358157,89.00827340354445,48.78160968529173,599.9963927464272,0.48372137778805363,17.20025091061816,868,1.0,0.0
2024-01-28 18:00:00,IGBT_008,35.612545570355834,8927.637458641815,90.77447146649712,59.737984471057324,588.9438008976432,0.4978067572588962,34.53135451492961,666,1.0,0.0
2024-01-05 12:00:00,IGBT_006,39.9135551136051,10892.925445594135,100.82177639469131,66.13825761916347,582.6421106956149,0.4901345655773983,34.591497083102915,108,1.0,0.0
2024-01-15 15:00:00,IGBT_006,40.930587647652445,10459.507831259878,78.24817166195083,42.828616498415116,595.336819428268,0.4929283037394358,16.420088760491176,351,1.0,0.0
2024-01-14 09:00:00,IGBT_001,53.95296994712073,10132.70191417427,88.02334476458138,43.38212133996464,588.190965484292,0.4902280483601467,15.275690648294777,321,1.0,0.0
2024-02-01 03:00:00,IGBT_007,49.82952877789426,10842.643564107533,107.60696014331276,62.53734140906702,610.6481166302578,0.5265946002475423,32.9212355460936,747,1.0,0.0
2024-01-03 12:00:00,IGBT_004,52.190026292593636,8906.309542511979,107.0878038473775,62.58924930872993,593.9704219111858,0.5103551563141768,31.282199972956423,60,1.0,0.0
2024-01-20 04:00:00,IGBT_007,43.6299055645909,10146.899486577524,86.79689516694049,50.03968359670919,597.7985683434398,0.4862595159013377,16.363578661642336,460,1.0,0.0
2024-01-12 08:00:00,IGBT_010,52.76229808429995,9661.622238287524,134.26726599844824,54.70988808491394,606.7803637605796,0.8958652752893944,23.757900249842866,272,0.5589189189189189,0.0
2024-01-11 16:00:00,IGBT_007,51.9565879133462,10286.90947945102,98.69108459031156,58.16071266282441,603.3633637910732,0.4594145200128097,27.231159241473648,256,1.0,0.0
2024-01-28 03:00:00,IGBT_003,41.96000104241517,10650.123241612853,96.05289590229367,59.144623920129106,589.0473721634716,0.5015383800455072,34.969872244824636,651,1.0,0.0
2024-02-14 16:00:00,IGBT_007,46.376960731963386,9562.976325698563,91.30446415906357,49.72805538076419,596.189865360324,0.5254295502424179,21.541167694560063,1072,1.0,0.0
2024-01-15 02:00:00,IGBT_003,54.00622227330524,10116.149994137186,91.12098711553477,43.70164661783608,607.276644939459,0.5203740899504269,17.192336157014225,338,1.0,0.0
2024-01-02 11:00:00,IGBT_008,52.032147547276054,9828.441244923937,100.67251098460875,57.359956583484774,606.9532929227241,0.49287891843495757,28.86279143397568,35,1.0,0.0
2024-01-01 22:00:00,IGBT_005,53.6420353285502,9631.761878465266,102.90797277451668,55.471088639199145,593.2684143133412,0.5265218004286467,27.529660763469806,22,1.0,0.0
2024-02-13 08:00:00,IGBT_007,54.59084968188831,9204.701861836227,98.88571090810407,51.91626091496216,596.1791368329764,0.5156323036301017,18.423064423188606,1040,1.0,0.0
2024-01-03 02:00:00,IGBT_001,42.45021358891695,9638.281592946587,97.09956812864849,60.88448926880811,612.6536609303156,0.493974895293464,31.4219385417984,50,1.0,0.0
2024-01-26 00:00:00,IGBT_007,54.14708975358738,10011.073127018697,103.49379251392163,59.83949826032217,605.9700174582904,0.47849914603904453,30.248643455785285,600,1.0,0.0
2024-01-13 18:00:00,IGBT_010,50.77804982813398,9325.055697308786,134.27536431246244,59.70990247555707,599.731270950776,0.8721909426466381,31.01438231368288,306,0.5037837837837837,0.0
2024-01-21 23:00:00,IGBT_006,48.145689860974954,9757.490913486861,95.54896492751911,54.2920649828385,607.608736809468,0.5032800698727912,22.014603060996937,503,1.0,0.0
2024-01-18 14:00:00,IGBT_003,60.29802609984342,10265.887640582838,93.97763241927981,45.780895931954234,600.8509789731517,0.4785556136964993,15.534705685432012,422,1.0,0.0
2024-01-19 19:00:00,IGBT_009,53.44436750667677,10248.356589975301,170.31943280090167,56.63104983815779,594.8769850361091,1.257407496907114,19.695790918802565,451,0.1400423728813559,1.0
2024-01-11 03:00:00,IGBT_002,45.168079653659,9531.776974175495,88.66388459634715,51.44651525453637,588.8933673004875,0.48156693760443475,21.24870247425241,243,1.0,0.0
2024-01-28 02:00:00,IGBT_006,46.749354782864245,9571.90494770394,106.72285011284535,65.19927095085762,609.7855972878925,0.5210250442054845,34.92032536424266,650,1.0,0.0
2024-01-22 14:00:00,IGBT_001,39.116593053639086,8783.048871725983,95.18626152464478,61.522870717006114,617.9632392648468,0.4990278621025437,33.084017077613304,518,1.0,0.0
2024-02-07 08:00:00,IGBT_008,56.90575602419858,9499.665630530677,94.11866975512915,49.01314960313263,590.8787669961508,0.47550420269413374,18.345969309303623,896,1.0,0.0
2024-01-12 09:00:00,IGBT_002,48.45249618998103,10886.303334157104,87.95875706783744,45.83825296147117,600.2424024262548,0.5040445174918393,17.689487589102484,273,1.0,0.0
2024-01-24 21:00:00,IGBT_005,53.421967584384355,9561.112065899044,99.57937392603867,56.054918103530085,598.5053137683011,0.4852545882306089,28.688810210215518,573,1.0,0.0
2024-01-06 12:00:00,IGBT_009,58.054966257050246,9914.364636351438,125.89544262928284,56.88049104070123,581.8997267133861,0.7115177161693197,21.358394247471782,132,0.7483050847457626,0.0
2024-01-18 15:00:00,IGBT_010,53.478080121257,10746.848770289564,151.39287473596823,53.071721785945456,612.4873150512939,1.0808801999582474,23.47760059715721,423,0.31405405405405395,0.0
2024-01-03 01:00:00,IGBT_006,52.477930712548535,9664.49912734443,102.43809257691335,60.68733718812322,608.9774704762463,0.4723930335804508,30.501526123570276,49,1.0,0.0
2024-01-24 22:00:00,IGBT_007,56.36113145605167,9821.788199206449,107.49847566489973,60.788316003901,602.2128861400728,0.49500248397218705,27.53542130202586,574,1.0,0.0
2024-01-13 00:00:00,IGBT_003,56.92474243549175,9815.627844571718,96.62905984483814,50.952527155806685,599.1537867814079,0.47978169504795704,22.057884221323828,288,1.0,0.0
2024-01-20 00:00:00,IGBT_008,49.54681707486706,10574.858523571944,88.93732776486124,45.62296348251472,594.489285984143,0.5102105112826429,16.015926481662035,456,1.0,0.0
2024-02-05 11:00:00,IGBT_006,45.595252950012224,9177.22277355333,90.23773426916702,50.15469741870379,605.1658496957009,0.516733067436919,18.615231590048296,851,1.0,0.0
2024-01-11 10:00:00,IGBT_007,51.75513115451983,10037.992468039363,103.31198479652352,59.23590651745751,598.781076241611,0.5027458855559783,27.891772155687065,250,1.0,0.0
2024-02-01 03:00:00,IGBT_002,46.62456210519755,9898.40963168956,82.93076413853814,43.06144232172327,602.3993527772493,0.49939494676549157,15.121419949243224,747,1.0,0.0
2024-01-26 19:00:00,IGBT_008,39.81658670187138,9383.761038155537,93.81903002515551,59.632280947836406,607.9288561634585,0.49468125168778243,31.67515048734832,619,1.0,0.0
2024-02-13 15:00:00,IGBT_003,53.00008630321677,9605.523526943887,99.81190726706959,55.609314348356655,587.1387883803843,0.49606945731890595,24.403094068114612,1047,1.0,0.0
2024-01-05 15:00:00,IGBT_004,48.19282901824844,10019.932103745794,106.96207056949365,64.62895176086333,581.4187498626641,0.5143183428097113,34.510565162951536,111,1.0,0.0
2024-02-03 10:00:00,IGBT_006,52.162215552121566,9807.715116512838,93.4900431162293,50.43663814856498,608.29783007949,0.48895965031356375,23.902509177742626,802,1.0,0.0
2024-01-11 13:00:00,IGBT_002,50.13276676899734,10744.197338845714,98.29988819871743,54.969549687548366,599.384178127672,0.5041732696649983,19.94773029581406,253,1.0,0.0
2024-01-17 12:00:00,IGBT_002,45.49252446552922,10987.198372240015,83.77612663803986,46.66608492223577,588.3479971294677,0.46840745094889646,19.88525061110755,396,1.0,0.0
2024-01-22 13:00:00,IGBT_007,51.25770631792408,9489.577220470506,94.71837269570375,51.401456662214784,599.902378027018,0.5014917046505809,21.16987664747787,517,1.0,0.0
2024-01-23 15:00:00,IGBT_001,52.83377963459413,10414.736964615733,113.19736437833443,69.97659520277557,603.7921565683347,0.48202278786082814,34.60865594518306,543,1.0,0.0
2024-02-14 03:00:00,IGBT_007,57.709015634850545,10194.928218211755,93.19368280764314,47.59286958316936,608.7975114770785,0.47128506540976967,20.194448168540287,1059,1.0,0.0
2024-01-30 17:00:00,IGBT_006,51.95729748966766,9338.731034191396,111.64756031362725,68.07023511668973,605.1232505420517,0.49931236139408275,33.12323382006122,713,1.0,0.0
2024-02-01 04:00:00,IGBT_006,38.62068404989651,9522.092908704224,94.38397248380537,58.445023607873125,607.7943407202483,0.5327989189750784,30.07275134065065,748,1.0,0.0
2024-01-11 02:00:00,IGBT_002,53.905869283053455,9983.724888456143,97.28169632907549,55.030045760737536,621.6724597313299,0.46510870096203927,21.383603979833634,242,1.0,0.0
2024-01-05 08:00:00,IGBT_004,49.26005626238573,10173.681701758062,105.06411657044806,63.982072582618684,594.0483100092482,0.4887009694668956,34.236085275117674,104,1.0,0.0
2024-01-18 18:00:00,IGBT_005,51.74808180672637,11070.526819734569,85.19031202001024,41.679247751594986,583.6336202370592,0.49058252853055273,15.286051876852637,426,1.0,0.0
2024-01-20 06:00:00,IGBT_008,53.14440145753434,10311.358900642954,85.25527261503642,41.934005329937364,598.9587019947706,0.4811979163147053,16.335028464248758,462,1.0,0.0
2024-02-02 14:00:00,IGBT_001,43.84020937126989,10194.943409736197,79.7642750627803,41.25524459859363,608.3542447189304,0.5069962468509773,15.039501573847831,782,1.0,0.0
2024-01-02 23:00:00,IGBT_001,58.20885558007038,10053.839934863303,114.2087916114591,64.93066778652258,592.9567480979147,0.5061063955909413,31.09567937556642,47,1.0,0.0
2024-01-12 11:00:00,IGBT_010,55.648050889117755,9820.81160139563,136.36550707986132,55.935101791675905,596.2446230503133,0.8621279399578823,24.434249508162083,275,0.554054054054054,0.0
2024-01-02 14:00:00,IGBT_010,51.75251724509452,10580.303464432243,108.67040575004438,62.33052790787666,593.9370609014816,0.5253413616042345,32.58103575180701,38,0.9383783783783783,0.0
2024-02-01 07:00:00,IGBT_004,49.518193572058884,9742.895277818487,105.18937173954527,62.14659146180267,610.0106484257076,0.5122909447530174,32.97213877396171,751,1.0,0.0
2024-01-22 23:00:00,IGBT_002,55.23675871226526,8718.023016010055,109.90829152428057,63.30405569409163,600.0491055856355,0.5089289839763346,34.7869724979507,527,1.0,0.0
2024-02-02 08:00:00,IGBT_005,42.768526002455175,9454.372069429548,97.65549659451435,59.636854254642685,599.1787059138106,0.51650738577064,28.9306320736508,776,1.0,0.0
2024-01-06 00:00:00,IGBT_007,49.4199995113593,9677.712923447161,106.5854131107146,65.25299348612647,594.9867118222907,0.49318157654326483,34.793352884506064,120,1.0,0.0
2024-01-10 16:00:00,IGBT_006,49.86851899567179,9455.031050071822,99.48984567986678,55.18303341788075,593.6411410211654,0.525848138018231,28.740860027385157,232,1.0,0.0
2024-01-12 01:00:00,IGBT_001,47.03558633769823,10884.149154198385,93.05366086740943,51.584987638791645,606.0725650965966,0.509208394588801,19.73567837122644,265,1.0,0.0
2024-02-14 14:00:00,IGBT_004,50.62961910242728,9741.616216226856,90.47904386124668,49.39771635198614,616.9685407371228,0.4794401185356512,20.62476989543096,1070,1.0,0.0
2024-01-14 09:00:00,IGBT_006,56.3356407136237,9474.56227517424,96.15601608592726,47.02545509820137,597.4972877499529,0.5227877671681317,18.753490156916513,321,1.0,0.0
2024-01-03 10:00:00,IGBT_010,51.488006828671274,9646.25258938122,120.08984992831567,65.93834947416643,577.4588689595736,0.6233032140458685,34.670159075797045,58,0.9059459459459459,0.0
2024-01-28 08:00:00,IGBT_007,52.02597233361846,10098.455566383975,109.76364506530834,65.98674826872016,588.4695783698845,0.4966891445601472,34.28576294787648,656,1.0,0.0
2024-01-22 21:00:00,IGBT_008,48.18414796991637,9931.838110579401,92.73415254565239,54.271606531678685,607.058278133059,0.4678683085739995,21.719182050228834,525,1.0,0.0
2024-01-20 02:00:00,IGBT_003,44.17074088983982,9381.329090043808,88.9570671082055,51.61970446083241,595.2212469457318,0.49363598817827214,17.74146156589942,458,1.0,0.0
2024-01-10 08:00:00,IGBT_005,46.759185663555506,10254.69661624199,104.83243843389398,63.99313135643038,606.726955070001,0.5079928068886708,30.12114978447353,224,1.0,0.0
2024-01-16 23:00:00,IGBT_010,61.28590334636869,10119.373941367776,173.06737433136624,67.06871984416678,597.2577148941665,1.0387113580167222,31.837213980619286,383,0.3789189189189188,0.0
2024-01-03 23:00:00,IGBT_003,51.31080980220347,10030.919540862425,105.4357914620084,61.33645625121815,596.405928540064,0.5069056077987615,32.50032069127036,71,1.0,0.0
2024-01-01 10:00:00,IGBT_009,45.70791797646124,9549.044484366163,102.20241628594297,63.21133069556666,592.4808111222316,0.4991758497664801,27.631025642275212,10,0.9809322033898306,0.0
2024-01-16 00:00:00,IGBT_001,46.0414001067221,10580.96180107354,89.03446229266183,46.870914345081935,601.2913695314518,0.5294064154407297,15.472343318040577,360,1.0,0.0
2024-01-01 15:00:00,IGBT_005,52.249245731928,10053.236441892612,100.55938889861537,57.00952995403219,590.8472002876783,0.4924944554612466,26.73489173204598,15,1.0,0.0
2024-01-16 01:00:00,IGBT_002,48.80923532478071,9315.962945734005,85.55637231117288,45.59571625382894,597.4023834471233,0.48419659738283033,16.351863627733508,361,1.0,0.0
2024-02-03 13:00:00,IGBT_003,52.95860800683208,9902.7701343991,93.93993425794278,50.64140219094098,593.5171629069695,0.4846451921745932,23.10037935384015,805,1.0,0.0
2024-01-11 14:00:00,IGBT_002,50.114287549225615,10555.811075754355,93.76542557205464,49.927627416619586,586.1148975108276,0.511363680066808,19.823040170632094,254,1.0,0.0
2024-01-19 12:00:00,IGBT_008,48.277967033843474,9884.68211082369,83.04866986359971,39.92979796555712,594.8047040940328,0.5239127159887638,15.503538690843717,444,1.0,0.0
2024-01-13 17:00:00,IGBT_004,47.17848527094687,8859.16896378971,94.5375998167683,55.695950984718905,620.4765190389685,0.4877955861492429,21.936759803932166,305,1.0,0.0
2024-01-03 00:00:00,IGBT_005,59.62477897551367,9728.601375343966,112.24502407112696,60.555771895845666,613.194800156989,0.5212408703063771,30.29481044212664,48,1.0,0.0
2024-01-05 23:00:00,IGBT_001,44.72697765266581,9987.947560923749,104.06790855655288,66.72791650323609,607.6747607252004,0.4844416237466524,34.96049842615217,119,1.0,0.0
2024-01-10 06:00:00,IGBT_010,58.54225917947655,9499.0694032666,121.7396163858172,43.484044190828655,574.168465403227,0.8041680753381493,15.489434837048464,222,0.6399999999999999,0.0
2024-01-11 18:00:00,IGBT_006,52.24425415670753,9887.483865519205,98.32274414532401,53.49398714634876,586.6364356897047,0.5079523366810639,25.74236106493425,258,1.0,0.0
2024-01-08 14:00:00,IGBT_006,52.32619108607247,10280.788441958028,106.48557406211799,57.54318519941445,609.1528732549328,0.5513388247505895,33.292960205571745,182,1.0,0.0
2024-01-13 14:00:00,IGBT_005,45.57371356219602,9832.476651437475,90.26450856377178,51.41111211273322,602.2837430565025,0.49689068202773107,21.392366064565945,302,1.0,0.0
2024-01-07 13:00:00,IGBT_010,51.86064554819011,9442.51970612231,117.917745175004,54.88926387020298,582.3879124642486,0.7225262078741582,20.98440994537953,157,0.7454054054054053,0.0
2024-02-08 07:00:00,IGBT_003,52.427780086149575,10276.447803756193,85.39374613372709,42.398837147676275,602.8992755860877,0.4835337272709368,15.00160520000232,919,1.0,0.0
2024-01-30 16:00:00,IGBT_002,50.153737915437496,9952.790868931976,87.67531955964549,45.509940025173805,602.2352572447638,0.4949952766868585,17.123864659417144,712,1.0,0.0
2024-01-04 16:00:00,IGBT_001,50.67876914738243,10128.998496060032,104.30066793441357,60.83485818601535,597.8051944678567,0.504553065652626,34.41599114899784,88,1.0,0.0
2024-01-01 08:00:00,IGBT_006,49.61620493618636,9606.426702235049,101.93980342907342,57.58845958233837,602.9162225066318,0.5277990763536202,25.94966384730097,8,1.0,0.0
2024-02-14 20:00:00,IGBT_005,52.76917664151602,11029.670953352268,105.32889304259248,60.37294940717416,595.4776108421903,0.49849446496447697,24.419088984765434,1076,1.0,0.0
2024-01-09 21:00:00,IGBT_004,56.93922985172986,9672.829064472447,115.85268813342324,65.36169940289214,589.5591406417616,0.5310275544201899,31.670246333817087,213,1.0,0.0
2024-01-01 03:00:00,IGBT_001,56.842250616328776,10273.38967708262,103.53462181048583,55.21454782737909,590.9663904245231,0.5057746478943992,25.418292040066692,3,1.0,0.0
